offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
128.875,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[5]_5,0.902420962,"['G5', 'G4']",128.0 to 128.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
129.0,<music21.chord.Chord F5 F4 D5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_0",0.902420962,"['F5', 'F4', 'D5', 'D4']",129.0 to 129.875,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
129.875,<music21.chord.Chord F5 F4>,[0],[5],[5],77,65,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[3]_3,0.902420962,"['F5', 'F4']",129.0 to 129.875,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
130.0,<music21.chord.Chord E5 E4 G4 G3>,"[0, 3]","[4, 7]","[4, 7]",76,55,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[2, 5]_5",0.902420962,"['E5', 'E4', 'G4', 'G3']",130.0 to 130.875,"[4, 7]","['E4', 'E5', 'G3', 'G4']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
130.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[2]_2,0.902420962,"['E5', 'E4']",130.0 to 130.875,"[4, 7]","['E4', 'E5', 'G3', 'G4']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
131.0,<music21.chord.Chord D5 D4 B-4 B-3>,"[0, 4]","[10, 2]","[10, 2]",74,58,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[8, 0]_8",0.902420962,"['D5', 'D4', 'B-4', 'B-3']",131.0 to 131.0,"[2, 10]","['B-3', 'B-4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
132.0,<music21.chord.Chord D5 D4 A4 A3>,"[0, 5]","[9, 2]","[9, 2]",74,57,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 0]_7",0.902420962,"['D5', 'D4', 'A4', 'A3']",132.0 to 132.875,"[2, 9]","['A3', 'A4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
132.875,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.902420962,"['D5', 'D4']",132.0 to 132.875,"[2, 9]","['A3', 'A4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
133.0,<music21.chord.Chord D5 D4 E4 E3>,"[0, 2]","[2, 4]","[2, 4]",74,52,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 2]_2",0.902420962,"['D5', 'D4', 'E4', 'E3']",133.0 to 133.875,"[2, 4]","['D4', 'D5', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
133.875,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.902420962,"['D5', 'D4']",133.0 to 133.875,"[2, 4]","['D4', 'D5', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
134.0,<music21.chord.Chord C#5 C#4 A3 A2>,"[0, 4]","[9, 1]","[9, 1]",73,45,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 11]_7",0.902420962,"['C#5', 'C#4', 'A3', 'A2']",134.0 to 134.0,"[1, 9]","['A2', 'A3', 'C#4', 'C#5']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
135.0,<music21.chord.Chord A4 A3>,[0],[9],[9],69,57,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[7]_7,0.902420962,"['A4', 'A3']",135.0 to 135.0,[9],"['A3', 'A4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
136.0,<music21.chord.Chord B-4 B-3 G4 G3>,"[0, 3]","[7, 10]","[7, 10]",70,55,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[5, 8]_5",0.902420962,"['B-4', 'B-3', 'G4', 'G3']",136.0 to 136.875,"[7, 10]","['B-3', 'B-4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
136.875,<music21.chord.Chord B-4 B-3>,[0],[10],[10],70,58,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[8]_8,0.902420962,"['B-4', 'B-3']",136.0 to 136.875,"[7, 10]","['B-3', 'B-4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
137.0,<music21.chord.Chord C#5 C#4 E4 E3>,"[0, 3]","[1, 4]","[1, 4]",73,52,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 2]_2",0.902420962,"['C#5', 'C#4', 'E4', 'E3']",137.0 to 137.0,"[1, 4]","['C#4', 'C#5', 'E3', 'E4']","[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
138.0,<music21.chord.Chord C#5 C#4 F4 F3>,"[0, 4]","[1, 5]","[1, 5]",73,53,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 3]_3",0.8709603309999999,"['C#5', 'C#4', 'F4', 'F3']",138.0 to 138.0,"[1, 5]","['C#4', 'C#5', 'F3', 'F4']","[0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
139.0,<music21.chord.Chord D5 D4 F4 F3>,"[0, 3]","[2, 5]","[2, 5]",74,53,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_3",0.8709603309999999,"['D5', 'D4', 'F4', 'F3']",139.0 to 139.5,"[1, 2, 4, 5]","['C#3', 'C#4', 'D4', 'D5', 'E4', 'E5', 'F3', 'F4']","[0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
139.33333330000002,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.8707994179999999,"['D5', 'D4']",139.0 to 139.5,"[1, 2, 4, 5]","['C#3', 'C#4', 'D4', 'D5', 'E4', 'E5', 'F3', 'F4']","[0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
139.5,<music21.chord.Chord E5 E4 C#4 C#3>,"[0, 3]","[1, 4]","[1, 4]",76,49,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 2]_11",0.8707994179999999,"['E5', 'E4', 'C#4', 'C#3']",139.0 to 139.5,"[1, 2, 4, 5]","['C#3', 'C#4', 'D4', 'D5', 'E4', 'E5', 'F3', 'F4']","[0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
140.0,<music21.chord.Chord F5 F4 D4 D3>,"[0, 3]","[2, 5]","[2, 5]",77,50,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_0",0.8707994179999999,"['F5', 'F4', 'D4', 'D3']",140.0 to 140.5,"[2, 4, 5, 7]","['D3', 'D4', 'E3', 'E4', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0]"
140.5,<music21.chord.Chord G5 G4 E4 E3>,"[0, 3]","[4, 7]","[4, 7]",79,52,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[2, 5]_2",0.857922772,"['G5', 'G4', 'E4', 'E3']",140.0 to 140.5,"[2, 4, 5, 7]","['D3', 'D4', 'E3', 'E4', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0]"
141.0,<music21.chord.Chord A5 A4 F4 F3>,"[0, 4]","[5, 9]","[5, 9]",81,53,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[3, 7]_3",0.857922772,"['A5', 'A4', 'F4', 'F3']",141.0 to 141.0,"[5, 9]","['A4', 'A5', 'F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
142.0,<music21.chord.Chord D5 D4 G4 G3>,"[0, 5]","[2, 7]","[2, 7]",74,55,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 5]_5",0.857922772,"['D5', 'D4', 'G4', 'G3']",142.0 to 142.0,"[2, 7]","['D4', 'D5', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
143.0,<music21.chord.Chord C#5 C#4 A4 A3>,"[0, 4]","[9, 1]","[9, 1]",73,57,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 11]_7",0.857922772,"['C#5', 'C#4', 'A4', 'A3']",143.0 to 143.0,"[1, 9]","['A3', 'A4', 'C#4', 'C#5']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
144.0,<music21.chord.Chord C#5 C#4 D4 D3>,"[0, 1]","[1, 2]","[1, 2]",73,50,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[11, 0]_0",0.8569700170000001,"['C#5', 'C#4', 'D4', 'D3']",144.0 to 144.875,"[1, 2]","['C#4', 'C#5', 'D3', 'D4']","[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
144.875,<music21.chord.Chord C#5 C#4>,[0],[1],[1],73,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[11]_11,0.8569700170000001,"['C#5', 'C#4']",144.0 to 144.875,"[1, 2]","['C#4', 'C#5', 'D3', 'D4']","[0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145.0,<music21.chord.Chord D5 D4 A3 A2>,"[0, 5]","[9, 2]","[9, 2]",74,45,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 0]_7",0.8569700170000001,"['D5', 'D4', 'A3', 'A2']",145.0 to 145.0,"[2, 9]","['A2', 'A3', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
146.0,<music21.chord.Chord D3 D2>,[0],[2],[2],50,38,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.8569700170000001,"['D3', 'D2']",146.0 to 146.0,[2],"['D2', 'D3']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
147.0,<music21.chord.Chord F5 F4 D5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[0, 3]_0",0.8569700170000001,"['F5', 'F4', 'D5', 'D4']",147.0 to 147.25,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
147.25,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[0]_0,0.823742965,"['D5', 'D4']",147.0 to 147.25,"[2, 5]","['D4', 'D5', 'F4', 'F5']","[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
148.0,<music21.chord.Chord F5 F4 B4 B3>,"[0, 6]","[5, 11]","[5, 11]",77,59,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[3, 9]_9",0.823742965,"['F5', 'F4', 'B4', 'B3']",148.0 to 148.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
148.25,<music21.chord.Chord B4 B3>,[0],[11],[11],71,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.9075612279999999,"['B4', 'B3']",148.0 to 148.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
149.0,<music21.chord.Chord F5 F4 G4 G3>,"[0, 2]","[5, 7]","[5, 7]",77,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 7]_7",0.9075612279999999,"['F5', 'F4', 'G4', 'G3']",149.0 to 149.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
149.25,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623944,"['G4', 'G3']",149.0 to 149.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
150.0,<music21.chord.Chord F5 F4 C5 C4>,"[0, 5]","[0, 5]","[0, 5]",77,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_0",0.921623944,"['F5', 'F4', 'C5', 'C4']",150.0 to 150.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
150.5,<music21.chord.Chord E5 E4 C5 C4>,"[0, 4]","[0, 4]","[0, 4]",76,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_0",0.921623944,"['E5', 'E4', 'C5', 'C4']",150.0 to 150.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
150.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.921623944,"['E5', 'E4']",150.0 to 150.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
151.0,<music21.chord.Chord C6 C5>,[0],[0],[0],84,72,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.921623944,"['C6', 'C5']",151.0 to 151.66666669999998,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
151.33333330000002,<music21.chord.Chord B5 B4>,[0],[11],[11],83,71,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.921623944,"['B5', 'B4']",151.0 to 151.66666669999998,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
151.66666669999998,<music21.chord.Chord A5 A4>,[0],[9],[9],81,69,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[9]_9,0.921623944,"['A5', 'A4']",151.0 to 151.66666669999998,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
152.0,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623944,"['G5', 'G4']",152.0 to 152.0,[7],"['G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
153.0,<music21.chord.Chord G5 G4 D5 D4>,"[0, 5]","[2, 7]","[2, 7]",79,62,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 7]_2",0.921623944,"['G5', 'G4', 'D5', 'D4']",153.0 to 153.875,"[2, 5, 7]","['D4', 'D5', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
153.5,<music21.chord.Chord F5 F4 D5 D4>,"[0, 3]","[2, 5]","[2, 5]",77,62,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 5]_2",0.921623944,"['F5', 'F4', 'D5', 'D4']",153.0 to 153.875,"[2, 5, 7]","['D4', 'D5', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
153.875,<music21.chord.Chord F5 F4>,[0],[5],[5],77,65,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.921623944,"['F5', 'F4']",153.0 to 153.875,"[2, 5, 7]","['D4', 'D5', 'F4', 'F5', 'G4', 'G5']","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
154.0,<music21.chord.Chord F5 F4 B4 B3>,"[0, 6]","[5, 11]","[5, 11]",77,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 11]_11",0.921623944,"['F5', 'F4', 'B4', 'B3']",154.0 to 154.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
154.25,<music21.chord.Chord B4 B3>,[0],[11],[11],71,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.921623944,"['B4', 'B3']",154.0 to 154.25,"[5, 11]","['B3', 'B4', 'F4', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]"
155.0,<music21.chord.Chord F5 F4 G4 G3>,"[0, 2]","[5, 7]","[5, 7]",77,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 7]_7",0.921623944,"['F5', 'F4', 'G4', 'G3']",155.0 to 155.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
155.25,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623944,"['G4', 'G3']",155.0 to 155.25,"[5, 7]","['F4', 'F5', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
156.0,<music21.chord.Chord F5 F4 C5 C4>,"[0, 5]","[0, 5]","[0, 5]",77,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_0",0.921623944,"['F5', 'F4', 'C5', 'C4']",156.0 to 156.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
156.5,<music21.chord.Chord E5 E4 C5 C4>,"[0, 4]","[0, 4]","[0, 4]",76,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_0",0.921623944,"['E5', 'E4', 'C5', 'C4']",156.0 to 156.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
156.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.921623944,"['E5', 'E4']",156.0 to 156.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
157.0,<music21.chord.Chord C6 C5>,[0],[0],[0],84,72,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.921623944,"['C6', 'C5']",157.0 to 157.66666669999998,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
157.33333330000002,<music21.chord.Chord B5 B4>,[0],[11],[11],83,71,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.921623944,"['B5', 'B4']",157.0 to 157.66666669999998,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
157.66666669999998,<music21.chord.Chord A5 A4>,[0],[9],[9],81,69,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[9]_9,0.921623944,"['A5', 'A4']",157.0 to 157.66666669999998,"[0, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]"
158.0,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.921623944,"['G5', 'G4']",158.0 to 158.0,[7],"['G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
159.0,<music21.chord.Chord G5 G4 E4 E3>,"[0, 3]","[4, 7]","[4, 7]",79,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 7]_4",0.8758713709999999,"['G5', 'G4', 'E4', 'E3']",159.0 to 159.0,"[4, 7]","['E3', 'E4', 'G4', 'G5']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
160.0,<music21.chord.Chord F5 F4 F3>,[0],[5],[5],77,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.871425585,"['F5', 'F4', 'F3']",160.0 to 160.875,"[4, 5]","['E4', 'E5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0]"
160.75,<music21.chord.Chord E5 E4 F4 F3>,"[0, 1]","[4, 5]","[4, 5]",76,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 5]_5",0.871425585,"['E5', 'E4', 'F4', 'F3']",160.0 to 160.875,"[4, 5]","['E4', 'E5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0]"
160.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.871425585,"['E5', 'E4']",160.0 to 160.875,"[4, 5]","['E4', 'E5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0]"
161.0,<music21.chord.Chord D5 D4 F#4 F#3>,"[0, 4]","[2, 6]","[2, 6]",74,54,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 6]_6",0.871425585,"['D5', 'D4', 'F#4', 'F#3']",161.0 to 161.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
161.75,<music21.chord.Chord C5 C4 F#4 F#3>,"[0, 6]","[0, 6]","[0, 6]",72,54,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 6]_6",0.8510043290000001,"['C5', 'C4', 'F#4', 'F#3']",161.0 to 161.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
161.875,<music21.chord.Chord C5 C4>,[0],[0],[0],72,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.8510043290000001,"['C5', 'C4']",161.0 to 161.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
162.0,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.8510043290000001,"['G4', 'G3']",162.0 to 162.0,[7],"['G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
163.0,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.8510043290000001,"['G4', 'G3']",163.0 to 163.5,"[5, 7]","['F3', 'F4', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
163.5,<music21.chord.Chord F4 F3>,[0],[5],[5],65,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.8510043290000001,"['F4', 'F3']",163.0 to 163.5,"[5, 7]","['F3', 'F4', 'G3', 'G4']","[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
164.0,<music21.chord.Chord E4 E3>,[0],[4],[4],64,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.8510043290000001,"['E4', 'E3']",164.0 to 164.5,"[2, 4]","['D3', 'D4', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
164.5,<music21.chord.Chord D4 D3>,[0],[2],[2],62,50,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[2]_2,0.8510043290000001,"['D4', 'D3']",164.0 to 164.5,"[2, 4]","['D3', 'D4', 'E3', 'E4']","[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
165.0,<music21.chord.Chord C5 C4 C3>,[0],[0],[0],72,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.8510043290000001,"['C5', 'C4', 'C3']",165.0 to 165.875,[0],"['C3', 'C4', 'C5']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
165.875,<music21.chord.Chord C3>,[0],[0],[0],48,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.82987506,['C3'],165.0 to 165.875,[0],"['C3', 'C4', 'C5']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
166.0,<music21.chord.Chord E5 E4 C3>,"[0, 4]","[0, 4]","[0, 4]",76,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_0",0.82987506,"['E5', 'E4', 'C3']",166.0 to 166.75,"[0, 4]","['C3', 'E4', 'E5']","[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
166.75,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.729842322,"['E5', 'E4']",166.0 to 166.75,"[0, 4]","['C3', 'E4', 'E5']","[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
167.0,<music21.chord.Chord F#5 F#4 C4 C3>,"[0, 6]","[0, 6]","[0, 6]",78,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 6]_0",0.729842322,"['F#5', 'F#4', 'C4', 'C3']",167.0 to 167.875,"[0, 6]","['C3', 'C4', 'F#4', 'F#5']","[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
167.875,<music21.chord.Chord F#5 F#4>,[0],[6],[6],78,66,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[6]_6,0.585370929,"['F#5', 'F#4']",167.0 to 167.875,"[0, 6]","['C3', 'C4', 'F#4', 'F#5']","[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
168.0,<music21.chord.Chord F#5 F#4 B3 B2>,"[0, 5]","[6, 11]","[6, 11]",78,47,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[6, 11]_11",0.585370929,"['F#5', 'F#4', 'B3', 'B2']",168.0 to 168.875,"[6, 7, 11]","['B2', 'B3', 'F#4', 'F#5', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2]"
